ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionEndDate,ExhibitionURL,ExhibitionRole,ExhibitionRoleinPressRelease,ConstituentType,DisplayName,AlphaSort,FirstName,MiddleName,LastName,Nationality,ArtistBio,Gender,ConstituentURL
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,David Hockney,Hockney David,David,,Hockney,British,"British, born 1937",Male,moma.org/artists/2678
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Lois Lane,Lane Lois,Lois,,Lane,American,"American, born 1948",Female,moma.org/artists/3369
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Roy Lichtenstein,Lichtenstein Roy,Roy,,Lichtenstein,American,"American, 1923–1997",Male,moma.org/artists/3542
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Robert Motherwell,Motherwell Robert,Robert,,Motherwell,American,"American, 1915–1991",Male,moma.org/artists/4126
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Don Nice,Nice Don,Don,,Nice,American,"American, born 1932",Male,moma.org/artists/4290
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Philip Pearlstein,Pearlstein Philip,Philip,,Pearlstein,American,"American, born 1924",Male,moma.org/artists/4529
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Judy Pfaff,Pfaff Judy,Judy,,Pfaff,American,"American, born 1946",Female,moma.org/artists/4594
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Pablo Picasso,Picasso Pablo,Pablo,,Picasso,Spanish,"Spanish, 1881–1973",Male,moma.org/artists/4609
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Kate Resek,Resek Kate,Kate,,Resek,,,,moma.org/artists/62666
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Susan Rothenberg,Rothenberg Susan,Susan,,Rothenberg,American,"American, born 1945",Female,moma.org/artists/5044
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Carlos Spaventa,Spaventa Carlos,Carlos,,Spaventa,,,,moma.org/artists/64644
10559.0,Selections from the Art Lending Service,1980-03-23,5/12/1980,moma.org/calendar/exhibitions/3594,Artist,Artist,Individual,Bill Viola,Viola Bill,Bill,,Viola,American,"American, born 1951",Male,moma.org/artists/7898
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Georges Braque,Braque Georges,Georges,,Braque,French,"French, 1882–1963",Male,moma.org/artists/744
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Brassaď (Gyula Halász),Brassaď (Gyula Halász),,,Brassaď (Gyula Halász),French,"French, born Transylvania. 1899–1984",Male,moma.org/artists/745
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Marc Chagall,Chagall Marc,Marc,,Chagall,French,"French, born Belarus. 1887–1985",Male,moma.org/artists/1055
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Stuart Davis,Davis Stuart,Stuart,,Davis,American,"American, 1892–1964",Male,moma.org/artists/1412
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Albert Gleizes,Gleizes Albert,Albert,,Gleizes,French,"French, 1881–1953",Male,moma.org/artists/2191
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Red Grooms,Grooms Red,Red,,Grooms,American,"American, born 1937",Male,moma.org/artists/2357
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Richard Hamilton,Hamilton Richard,Richard,,Hamilton,British,"British, 1922–2011",Male,moma.org/artists/2481
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,David Hockney,Hockney David,David,,Hockney,British,"British, born 1937",Male,moma.org/artists/2678
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Jasper Johns,Johns Jasper,Jasper,,Johns,American,"American, born 1930",Male,moma.org/artists/2923
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Vasily Kandinsky,Kandinsky Vasily,Vasily,,Kandinsky,French,"French, born Russia. 1866–1944",Male,moma.org/artists/2981
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Robert Kushner,Kushner Robert,Robert,,Kushner,American,"American, born 1949",Male,moma.org/artists/3317
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Fernand Léger,Léger Fernand,Fernand,,Léger,French,"French, 1881–1955",Male,moma.org/artists/6624
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Alexander Liberman,Liberman Alexander,Alexander,,Liberman,American,"American, born Russia. 1912–1999",Male,moma.org/artists/3537
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Roy Lichtenstein,Lichtenstein Roy,Roy,,Lichtenstein,American,"American, 1923–1997",Male,moma.org/artists/3542
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Louis Marcoussis,Marcoussis Louis,Louis,,Marcoussis,Polish,"Polish, 1883–1941",Male,moma.org/artists/3757
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,André Masson,Masson André,André,,Masson,French,"French, 1896–1987",Male,moma.org/artists/3821
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Duane Michals,Michals Duane,Duane,,Michals,American,"American, born 1932",Male,moma.org/artists/3962
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Joan Miró,Miró Joan,Joan,,Miró,Spanish,"Spanish, 1893–1983",Male,moma.org/artists/4016
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Louise Nevelson,Nevelson Louise,Louise,,Nevelson,American,"American, born Ukraine. 1899–1988",Female,moma.org/artists/4278
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Claes Oldenburg,Oldenburg Claes,Claes,,Oldenburg,,,Male,moma.org/artists/4397
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Don Rodan,Rodan Don,Don,,Rodan,American,"American, born 1950",Male,moma.org/artists/6831
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,Georges Rouault,Rouault Georges,Georges,,Rouault,French,"French, 1871–1958",Male,moma.org/artists/5053
10527.0,Around Picasso,1980-05-14,9/30/1980,moma.org/calendar/exhibitions/3577,Artist,Artist,Individual,William Wegman,Wegman William,William,,Wegman,American,"American, born 1943",Male,moma.org/artists/6281
544.0,Pablo Picasso: A Retrospective,1980-05-16,9/30/1980,moma.org/calendar/exhibitions/1818,Curator,Director,Individual,Dominique Bozo,Bozo Dominique,Dominique,,Bozo,,,,moma.org/artists/27570
544.0,Pablo Picasso: A Retrospective,1980-05-16,9/30/1980,moma.org/calendar/exhibitions/1818,Curator,Director,Individual,William S. Rubin,Rubin William S.,William,,Rubin,American,"American, 1927–2006",Male,moma.org/artists/13938
544.0,Pablo Picasso: A Retrospective,1980-05-16,9/30/1980,moma.org/calendar/exhibitions/1818,Artist,Artist,Individual,Pablo Picasso,Picasso Pablo,Pablo,,Picasso,Spanish,"Spanish, 1881–1973",Male,moma.org/artists/4609
3581.0,Lillian Gish,1980-09-18,11/25/1980,moma.org/calendar/exhibitions/2280,Curator,[Curator],Individual,Mary Corliss,Corliss Mary,Mary,,Corliss,,,,moma.org/artists/25529
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Nicholas Africano,Africano Nicholas,Nicholas,,Africano,American,"American, born 1948",Male,moma.org/artists/76
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Brad Davis,Davis Brad,Brad,,Davis,American,"American, born 1942",Male,moma.org/artists/1404
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Tina Girouard,Girouard Tina,Tina,,Girouard,American,"American, born 1946",Male,moma.org/artists/63477
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Betty Hahn,Hahn Betty,Betty,,Hahn,American,"American, born 1940",Female,moma.org/artists/2452
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Valerie Jaudon,Jaudon Valerie,Valerie,,Jaudon,American,"American, born 1945",Female,moma.org/artists/2895
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Ellsworth Kelly,Kelly Ellsworth,Ellsworth,,Kelly,,,Male,moma.org/artists/3048
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,André Kertész,Kertész André,André,,Kertész,American,"American, born Hungary. 1894–1985",Male,moma.org/artists/3072
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Robert Kushner,Kushner Robert,Robert,,Kushner,American,"American, born 1949",Male,moma.org/artists/3317
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Judy Pfaff,Pfaff Judy,Judy,,Pfaff,American,"American, born 1946",Female,moma.org/artists/4594
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Eliot Porter,Porter Eliot,Eliot,Furness,Porter,American,"American, 1901–1990",Male,moma.org/artists/4700
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Barbara Schwartz,Schwartz Barbara,Barbara,,Schwartz,,,,moma.org/artists/66206
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Joel Shapiro,Shapiro Joel,Joel,,Shapiro,American,"American, born 1941",Male,moma.org/artists/5373
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Kim Steele,Steele Kim,Kim,,Steele,American,American,Female,moma.org/artists/5616
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Alan Turner,Turner Alan,Alan,,Turner,American,"American, born 1943",Male,moma.org/artists/5979
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Judith Turner,Turner Judith,Judith,,Turner,,,,moma.org/artists/62659
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,William Wegman,Wegman William,William,,Wegman,American,"American, born 1943",Male,moma.org/artists/6281
10526.0,Selections from the Art Lending Service,1980-10-02,11/4/1980,moma.org/calendar/exhibitions/3576,Artist,Artist,Individual,Lynton Wells,Wells Lynton,Lynton,,Wells,American,"American, born 1940",Male,moma.org/artists/6307
3580.0,Terry Fox: Room Temperature,1980-10-23,12/2/1980,moma.org/calendar/exhibitions/2279,Curator,Director,Individual,Barbara London,London Barbara,Barbara,,London,,,,moma.org/artists/26020
3580.0,Terry Fox: Room Temperature,1980-10-23,12/2/1980,moma.org/calendar/exhibitions/2279,Artist,Artist,Individual,Terry Fox,Fox Terry,Terry,,Fox,American,"American, 1943–2008",Male,moma.org/artists/1962
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Berenice Abbott,Abbott Berenice,Berenice,,Abbott,American,"American, 1898–1991",Female,moma.org/artists/41
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Ansel Adams,Adams Ansel,Ansel,,Adams,American,"American, 1902–1984",Male,moma.org/artists/60
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Robert Adams,Adams Robert,Robert,,Adams,American,"American, born 1937",Male,moma.org/artists/66
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Manuel Alvarez Bravo,Alvarez Bravo Manuel,Manuel,,Alvarez Bravo,Mexican,"Mexican, 1902–2002",Male,moma.org/artists/135
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Diane Arbus,Arbus Diane,Diane,,Arbus,American,"American, 1923–1971",Female,moma.org/artists/208
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Eugčne Atget,Atget Eugčne,Eugčne,,Atget,French,"French, 1857–1927",Male,moma.org/artists/229
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Charles Aubry,Aubry Charles,Charles,,Aubry,French,"French, 1811–1877",Male,moma.org/artists/239
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Richard Avedon,Avedon Richard,Richard,,Avedon,,,Male,moma.org/artists/248
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Édouard-Denis Baldus,Baldus Édouard-Denis,Édouard-Denis,,Baldus,French,"French, 1813–1882",Male,moma.org/artists/308
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Giacomo Balla,Balla Giacomo,Giacomo,,Balla,Italian,"Italian, 1871–1958",Male,moma.org/artists/311
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Felice Beato,Beato Felice,Felice,,Beato,Italian,"Italian, 1825–1903",Male,moma.org/artists/416
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,John Ernest Joseph (E.J.) Bellocq,Bellocq John Ernest Joseph,John,Ernest Joseph (E.J.),Bellocq,American,"American, 1873–1949",Male,moma.org/artists/453
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Richard Benson,Benson Richard,Richard,,Benson,,,Male,moma.org/artists/17816
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Zeke Berman,Berman Zeke,Zeke,,Berman,American,"American, born 1951",Male,moma.org/artists/506
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,James Wallace Black,Black James Wallace,James,Wallace,Black,American,"American, 1825–1896",Male,moma.org/artists/582
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Margaret Bourke-White,Bourke-White Margaret,Margaret,,Bourke-White,American,"American, 1904–1971",Female,moma.org/artists/712
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Constantin Brancusi,Brancusi Constantin,Constantin,,Brancusi,French,"French, born Romania. 1876–1957",Male,moma.org/artists/738
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Bill Brandt,Brandt Bill,Bill,,Brandt,British,"British, born Germany. 1904–1983",Male,moma.org/artists/740
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Brassaď (Gyula Halász),Brassaď (Gyula Halász),,,Brassaď (Gyula Halász),French,"French, born Transylvania. 1899–1984",Male,moma.org/artists/745
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Eugene Buechel,Buechel Eugene,Eugene,,Buechel,American,"American, born Germany. 1874–1954",Male,moma.org/artists/853
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Harry Callahan,Callahan Harry,Harry,,Callahan,American,"American, 1912–1999",Male,moma.org/artists/924
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Julia Margaret Cameron,Cameron Julia Margaret,Julia,Margaret,Cameron,British,"British, 1815–1879",Female,moma.org/artists/932
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Paul Caponigro,Caponigro Paul,Paul,,Caponigro,American,"American, born 1932",Male,moma.org/artists/961
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Lewis Carroll (Charles Lutwidge Dodgson),Carroll (Charles Lutwidge Dodgson) Lewis,Lewis,,Carroll (Charles Lutwidge Dodgson),British,"British, 1832–1898",Male,moma.org/artists/12177
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Henri Cartier-Bresson,Cartier-Bresson Henri,Henri,,Cartier-Bresson,French,"French, 1908–2004",Male,moma.org/artists/1000
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Paul Cézanne,Cézanne Paul,Paul,,Cézanne,French,"French, 1839–1906",Male,moma.org/artists/1053
2738.0,Reinstallation of the Collection,1980-10-23,,moma.org/calendar/exhibitions/1920,Artist,Artist,Individual,Marc Chagall,Chagall Marc,Marc,,Chagall,French,"French, born Belarus. 1887–1985",Male,moma.org/artists/1055
